indicator,indicator_type,ip_version,prefix,asn,organization,country,malicious,confidence,category,source,first_seen,last_seen,malware
103.56.114.0/23,MaliciousASNIPv4Prefix,4,103.56.114.0/23,55933,Cloudie Limited,HK,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
103.56.115.0/24,MaliciousASNIPv4Prefix,4,103.56.115.0/24,55933,Cloudie Limited,HK,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
103.59.100.0/22,MaliciousASNIPv4Prefix,4,103.59.100.0/22,55933,Cloudie Limited,HK,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
103.59.100.0/23,MaliciousASNIPv4Prefix,4,103.59.100.0/23,55933,Cloudie Limited,HK,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
103.59.101.0/24,MaliciousASNIPv4Prefix,4,103.59.101.0/24,55933,Cloudie Limited,HK,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
103.59.102.0/23,MaliciousASNIPv4Prefix,4,103.59.102.0/23,55933,Cloudie Limited,HK,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
103.6.240.0/22,MaliciousASNIPv4Prefix,4,103.6.240.0/22,132827,GATEWAY INC,JP,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
103.66.92.0/22,MaliciousASNIPv4Prefix,4,103.66.92.0/22,55933,Cloudie Limited,HK,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
103.66.92.0/23,MaliciousASNIPv4Prefix,4,103.66.92.0/23,55933,Cloudie Limited,HK,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
103.66.94.0/23,MaliciousASNIPv4Prefix,4,103.66.94.0/23,55933,Cloudie Limited,HK,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
103.7.116.0/24,MaliciousASNIPv4Prefix,4,103.7.116.0/24,142622,Dream Information Laboratory,JP,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
103.7.118.0/24,MaliciousASNIPv4Prefix,4,103.7.118.0/24,39600,BUNNY TECHNOLOGY LLC,US,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
103.7.119.0/24,MaliciousASNIPv4Prefix,4,103.7.119.0/24,5065,Bunny Communications,US,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
103.71.48.0/24,MaliciousASNIPv4Prefix,4,103.71.48.0/24,152194,CTG Server Limited,HK,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
103.71.50.0/24,MaliciousASNIPv4Prefix,4,103.71.50.0/24,152194,CTG Server Limited,HK,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
103.71.51.0/24,MaliciousASNIPv4Prefix,4,103.71.51.0/24,152194,CTG Server Limited,HK,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
103.72.200.0/24,MaliciousASNIPv4Prefix,4,103.72.200.0/24,141333,Rocket Media Group,IN,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
103.73.160.0/22,MaliciousASNIPv4Prefix,4,103.73.160.0/22,401696,cognetcloud INC,US,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
103.73.160.0/23,MaliciousASNIPv4Prefix,4,103.73.160.0/23,401696,cognetcloud INC,US,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
103.73.162.0/23,MaliciousASNIPv4Prefix,4,103.73.162.0/23,401696,cognetcloud INC,US,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
103.73.188.0/24,MaliciousASNIPv4Prefix,4,103.73.188.0/24,135752,Evoke Digital Solutions,IN,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
103.73.189.0/24,MaliciousASNIPv4Prefix,4,103.73.189.0/24,135752,Evoke Digital Solutions,IN,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
103.73.190.0/24,MaliciousASNIPv4Prefix,4,103.73.190.0/24,135752,Evoke Digital Solutions,IN,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
103.73.191.0/24,MaliciousASNIPv4Prefix,4,103.73.191.0/24,135752,Evoke Digital Solutions,IN,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
103.76.84.0/23,MaliciousASNIPv4Prefix,4,103.76.84.0/23,55933,Cloudie Limited,HK,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
103.76.84.0/24,MaliciousASNIPv4Prefix,4,103.76.84.0/24,55933,Cloudie Limited,HK,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
103.83.86.0/24,MaliciousASNIPv4Prefix,4,103.83.86.0/24,44382,"Fiba Cloud Operation Company, LLC",US,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
103.83.87.0/24,MaliciousASNIPv4Prefix,4,103.83.87.0/24,44382,"Fiba Cloud Operation Company, LLC",US,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
103.84.111.0/24,MaliciousASNIPv4Prefix,4,103.84.111.0/24,138915,Kaopu Cloud HK Limited,HK,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
103.85.20.0/22,MaliciousASNIPv4Prefix,4,103.85.20.0/22,55933,Cloudie Limited,HK,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
103.85.20.0/23,MaliciousASNIPv4Prefix,4,103.85.20.0/23,55933,Cloudie Limited,HK,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
103.85.22.0/23,MaliciousASNIPv4Prefix,4,103.85.22.0/23,55933,Cloudie Limited,HK,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
103.85.22.0/24,MaliciousASNIPv4Prefix,4,103.85.22.0/24,55933,Cloudie Limited,HK,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
103.85.224.0/22,MaliciousASNIPv4Prefix,4,103.85.224.0/22,401696,cognetcloud INC,US,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
103.85.224.0/23,MaliciousASNIPv4Prefix,4,103.85.224.0/23,401696,cognetcloud INC,US,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
103.85.226.0/23,MaliciousASNIPv4Prefix,4,103.85.226.0/23,401696,cognetcloud INC,US,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
103.9.150.0/24,MaliciousASNIPv4Prefix,4,103.9.150.0/24,5065,Bunny Communications,US,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
103.90.203.0/24,MaliciousASNIPv4Prefix,4,103.90.203.0/24,55933,Cloudie Limited,HK,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
103.96.0.0/24,MaliciousASNIPv4Prefix,4,103.96.0.0/24,34985,Net Innovation LLC,US,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
103.96.2.0/24,MaliciousASNIPv4Prefix,4,103.96.2.0/24,34985,Net Innovation LLC,US,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
103.96.3.0/24,MaliciousASNIPv4Prefix,4,103.96.3.0/24,34985,Net Innovation LLC,US,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
103.96.72.0/22,MaliciousASNIPv4Prefix,4,103.96.72.0/22,55933,Cloudie Limited,HK,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
103.96.72.0/23,MaliciousASNIPv4Prefix,4,103.96.72.0/23,24544,Law's Cloud Infrastructure Limited,HK,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
103.96.74.0/23,MaliciousASNIPv4Prefix,4,103.96.74.0/23,24544,Law's Cloud Infrastructure Limited,HK,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
103.97.128.0/22,MaliciousASNIPv4Prefix,4,103.97.128.0/22,55933,Cloudie Limited,HK,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
103.97.128.0/24,MaliciousASNIPv4Prefix,4,103.97.128.0/24,55933,Cloudie Limited,HK,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
103.97.129.0/24,MaliciousASNIPv4Prefix,4,103.97.129.0/24,55933,Cloudie Limited,HK,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
103.97.130.0/23,MaliciousASNIPv4Prefix,4,103.97.130.0/23,55933,Cloudie Limited,HK,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
103.97.176.0/22,MaliciousASNIPv4Prefix,4,103.97.176.0/22,401696,cognetcloud INC,US,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
103.97.176.0/23,MaliciousASNIPv4Prefix,4,103.97.176.0/23,401696,cognetcloud INC,US,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
103.97.178.0/23,MaliciousASNIPv4Prefix,4,103.97.178.0/23,401696,cognetcloud INC,US,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
103.97.178.0/24,MaliciousASNIPv4Prefix,4,103.97.178.0/24,401701,cognetcloud INC,US,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
103.97.34.0/23,MaliciousASNIPv4Prefix,4,103.97.34.0/23,5065,Bunny Communications,US,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
104.164.144.0/24,MaliciousASNIPv4Prefix,4,104.164.144.0/24,44559,IT HOSTLINE LTD,CY,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
104.164.153.0/24,MaliciousASNIPv4Prefix,4,104.164.153.0/24,44559,IT HOSTLINE LTD,CY,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
104.164.164.0/24,MaliciousASNIPv4Prefix,4,104.164.164.0/24,44559,IT HOSTLINE LTD,CY,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
104.164.165.0/24,MaliciousASNIPv4Prefix,4,104.164.165.0/24,44559,IT HOSTLINE LTD,CY,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
104.164.169.0/24,MaliciousASNIPv4Prefix,4,104.164.169.0/24,44559,IT HOSTLINE LTD,CY,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
104.164.176.0/24,MaliciousASNIPv4Prefix,4,104.164.176.0/24,44559,IT HOSTLINE LTD,CY,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
104.164.198.0/24,MaliciousASNIPv4Prefix,4,104.164.198.0/24,44559,IT HOSTLINE LTD,CY,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
104.164.205.0/24,MaliciousASNIPv4Prefix,4,104.164.205.0/24,44559,IT HOSTLINE LTD,CY,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
104.164.209.0/24,MaliciousASNIPv4Prefix,4,104.164.209.0/24,44559,IT HOSTLINE LTD,CY,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
104.164.217.0/24,MaliciousASNIPv4Prefix,4,104.164.217.0/24,216475,NKtelecom INC,US,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
104.164.27.0/24,MaliciousASNIPv4Prefix,4,104.164.27.0/24,213035,Serverion,NL,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
104.164.28.0/24,MaliciousASNIPv4Prefix,4,104.164.28.0/24,213035,Serverion,NL,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
104.164.32.0/24,MaliciousASNIPv4Prefix,4,104.164.32.0/24,44559,IT HOSTLINE LTD,CY,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
104.164.47.0/24,MaliciousASNIPv4Prefix,4,104.164.47.0/24,44559,IT HOSTLINE LTD,CY,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
104.164.51.0/24,MaliciousASNIPv4Prefix,4,104.164.51.0/24,213035,Serverion,NL,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
104.164.52.0/24,MaliciousASNIPv4Prefix,4,104.164.52.0/24,213035,Serverion,NL,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
104.164.91.0/24,MaliciousASNIPv4Prefix,4,104.164.91.0/24,44559,IT HOSTLINE LTD,CY,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
104.165.166.0/24,MaliciousASNIPv4Prefix,4,104.165.166.0/24,44559,IT HOSTLINE LTD,CY,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
104.165.206.0/24,MaliciousASNIPv4Prefix,4,104.165.206.0/24,44559,IT HOSTLINE LTD,CY,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
104.165.48.0/24,MaliciousASNIPv4Prefix,4,104.165.48.0/24,44559,IT HOSTLINE LTD,CY,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
104.165.61.0/24,MaliciousASNIPv4Prefix,4,104.165.61.0/24,44559,IT HOSTLINE LTD,CY,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
104.167.19.0/24,MaliciousASNIPv4Prefix,4,104.167.19.0/24,200373,3xK Tech GmbH,DE,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
104.167.25.0/24,MaliciousASNIPv4Prefix,4,104.167.25.0/24,200373,3xK Tech GmbH,DE,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
104.193.228.0/22,MaliciousASNIPv4Prefix,4,104.193.228.0/22,40193,"Trit Networks, LLC",US,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
104.193.252.0/22,MaliciousASNIPv4Prefix,4,104.193.252.0/22,14576,Hosting Solution Ltd.,US,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
104.207.32.0/24,MaliciousASNIPv4Prefix,4,104.207.32.0/24,200373,3xK Tech GmbH,DE,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
104.207.33.0/24,MaliciousASNIPv4Prefix,4,104.207.33.0/24,200373,3xK Tech GmbH,DE,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
104.207.34.0/24,MaliciousASNIPv4Prefix,4,104.207.34.0/24,200373,3xK Tech GmbH,DE,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
104.207.35.0/24,MaliciousASNIPv4Prefix,4,104.207.35.0/24,200373,3xK Tech GmbH,DE,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
104.207.36.0/24,MaliciousASNIPv4Prefix,4,104.207.36.0/24,200373,3xK Tech GmbH,DE,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
104.207.37.0/24,MaliciousASNIPv4Prefix,4,104.207.37.0/24,200373,3xK Tech GmbH,DE,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
104.207.38.0/24,MaliciousASNIPv4Prefix,4,104.207.38.0/24,200373,3xK Tech GmbH,DE,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
104.207.39.0/24,MaliciousASNIPv4Prefix,4,104.207.39.0/24,200373,3xK Tech GmbH,DE,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
104.207.40.0/24,MaliciousASNIPv4Prefix,4,104.207.40.0/24,200373,3xK Tech GmbH,DE,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
104.207.41.0/24,MaliciousASNIPv4Prefix,4,104.207.41.0/24,200373,3xK Tech GmbH,DE,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
104.207.42.0/24,MaliciousASNIPv4Prefix,4,104.207.42.0/24,200373,3xK Tech GmbH,DE,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
104.207.43.0/24,MaliciousASNIPv4Prefix,4,104.207.43.0/24,200373,3xK Tech GmbH,DE,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
104.207.44.0/24,MaliciousASNIPv4Prefix,4,104.207.44.0/24,200373,3xK Tech GmbH,DE,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
104.207.45.0/24,MaliciousASNIPv4Prefix,4,104.207.45.0/24,200373,3xK Tech GmbH,DE,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
104.207.46.0/24,MaliciousASNIPv4Prefix,4,104.207.46.0/24,200373,3xK Tech GmbH,DE,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
104.207.47.0/24,MaliciousASNIPv4Prefix,4,104.207.47.0/24,200373,3xK Tech GmbH,DE,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
104.207.48.0/24,MaliciousASNIPv4Prefix,4,104.207.48.0/24,200373,3xK Tech GmbH,DE,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
104.207.49.0/24,MaliciousASNIPv4Prefix,4,104.207.49.0/24,200373,3xK Tech GmbH,DE,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
104.207.50.0/24,MaliciousASNIPv4Prefix,4,104.207.50.0/24,200373,3xK Tech GmbH,DE,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
104.207.51.0/24,MaliciousASNIPv4Prefix,4,104.207.51.0/24,200373,3xK Tech GmbH,DE,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
104.207.52.0/24,MaliciousASNIPv4Prefix,4,104.207.52.0/24,200373,3xK Tech GmbH,DE,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
104.207.53.0/24,MaliciousASNIPv4Prefix,4,104.207.53.0/24,200373,3xK Tech GmbH,DE,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
104.207.54.0/24,MaliciousASNIPv4Prefix,4,104.207.54.0/24,200373,3xK Tech GmbH,DE,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
104.207.55.0/24,MaliciousASNIPv4Prefix,4,104.207.55.0/24,200373,3xK Tech GmbH,DE,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
104.207.56.0/24,MaliciousASNIPv4Prefix,4,104.207.56.0/24,200373,3xK Tech GmbH,DE,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
104.207.57.0/24,MaliciousASNIPv4Prefix,4,104.207.57.0/24,200373,3xK Tech GmbH,DE,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
104.207.58.0/24,MaliciousASNIPv4Prefix,4,104.207.58.0/24,200373,3xK Tech GmbH,DE,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
104.207.59.0/24,MaliciousASNIPv4Prefix,4,104.207.59.0/24,200373,3xK Tech GmbH,DE,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
104.207.60.0/24,MaliciousASNIPv4Prefix,4,104.207.60.0/24,200373,3xK Tech GmbH,DE,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
104.207.61.0/24,MaliciousASNIPv4Prefix,4,104.207.61.0/24,200373,3xK Tech GmbH,DE,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
104.207.62.0/24,MaliciousASNIPv4Prefix,4,104.207.62.0/24,200373,3xK Tech GmbH,DE,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
104.207.63.0/24,MaliciousASNIPv4Prefix,4,104.207.63.0/24,200373,3xK Tech GmbH,DE,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
104.224.45.0/24,MaliciousASNIPv4Prefix,4,104.224.45.0/24,49581,Ferdinand Zink trading as Tube-Hosting,DE,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
104.234.117.0/24,MaliciousASNIPv4Prefix,4,104.234.117.0/24,63023,GTHost,US,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
104.234.121.0/24,MaliciousASNIPv4Prefix,4,104.234.121.0/24,5065,Bunny Communications,US,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
104.234.164.0/24,MaliciousASNIPv4Prefix,4,104.234.164.0/24,5065,Bunny Communications,US,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
104.234.185.0/24,MaliciousASNIPv4Prefix,4,104.234.185.0/24,5065,Bunny Communications,US,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
104.234.218.0/24,MaliciousASNIPv4Prefix,4,104.234.218.0/24,5065,Bunny Communications,US,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
104.234.221.0/24,MaliciousASNIPv4Prefix,4,104.234.221.0/24,5065,Bunny Communications,US,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
104.234.248.0/24,MaliciousASNIPv4Prefix,4,104.234.248.0/24,5065,Bunny Communications,US,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
104.234.249.0/24,MaliciousASNIPv4Prefix,4,104.234.249.0/24,5065,Bunny Communications,US,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
104.234.27.0/24,MaliciousASNIPv4Prefix,4,104.234.27.0/24,62563,GLOBALTELEHOST Corp.,CA,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
104.234.48.0/24,MaliciousASNIPv4Prefix,4,104.234.48.0/24,134176,Cloudie Limited,HK,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
104.238.29.0/24,MaliciousASNIPv4Prefix,4,104.238.29.0/24,210644,Aéza International Limited,RU,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
104.243.247.0/24,MaliciousASNIPv4Prefix,4,104.243.247.0/24,208185,Net Gate Telecom S.R.L.,RO,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
104.243.249.0/24,MaliciousASNIPv4Prefix,4,104.243.249.0/24,216378,Net Gate Telecom S.R.L.,RO,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
104.243.250.0/24,MaliciousASNIPv4Prefix,4,104.243.250.0/24,201813,Contrust Solutions S.R.L.,MD,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
104.244.56.0/21,MaliciousASNIPv4Prefix,4,104.244.56.0/21,40193,"Trit Networks, LLC",US,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
104.244.63.0/24,MaliciousASNIPv4Prefix,4,104.244.63.0/24,40193,"Trit Networks, LLC",US,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
104.247.104.0/22,MaliciousASNIPv4Prefix,4,104.247.104.0/22,5065,Bunny Communications,US,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
104.250.171.0/24,MaliciousASNIPv4Prefix,4,104.250.171.0/24,208185,Net Gate Telecom S.R.L.,RO,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
104.250.173.0/24,MaliciousASNIPv4Prefix,4,104.250.173.0/24,208185,Net Gate Telecom S.R.L.,RO,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
104.251.180.0/22,MaliciousASNIPv4Prefix,4,104.251.180.0/22,402253,SKN Subnet & Telecom Ltd,KN,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
104.252.153.0/24,MaliciousASNIPv4Prefix,4,104.252.153.0/24,44559,IT HOSTLINE LTD,CY,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
104.252.183.0/24,MaliciousASNIPv4Prefix,4,104.252.183.0/24,44559,IT HOSTLINE LTD,CY,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
104.252.224.0/24,MaliciousASNIPv4Prefix,4,104.252.224.0/24,44559,IT HOSTLINE LTD,CY,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
104.252.34.0/24,MaliciousASNIPv4Prefix,4,104.252.34.0/24,44559,IT HOSTLINE LTD,CY,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
104.252.43.0/24,MaliciousASNIPv4Prefix,4,104.252.43.0/24,44559,IT HOSTLINE LTD,CY,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
104.253.250.0/24,MaliciousASNIPv4Prefix,4,104.253.250.0/24,44559,IT HOSTLINE LTD,CY,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
104.253.40.0/24,MaliciousASNIPv4Prefix,4,104.253.40.0/24,209944,Contrust Solutions S.R.L.,MD,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
106.48.32.0/22,MaliciousASNIPv4Prefix,4,106.48.32.0/22,17612,Rinnai Korea,KR,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
